t,V10,V25,V50,V75,V100,V125,V150,V175,V200
0.0011917,3.14877319335937e-05,3.60032653808594e-05,5.3533935546875e-05,5.14297485351563e-05,3.92947387695312e-05,4.66539001464844e-05,4.44833374023437e-05,2.862548828125e-05,5.03372192382812e-06
0.0011918,1.82763671875e-05,2.81040954589844e-05,5.31330871582031e-05,3.56887817382812e-05,6.41537475585937e-05,4.3260498046875e-05,2.0777587890625e-05,2.46943664550781e-05,1.67289733886719e-05
0.0011919,1.16915893554688e-05,1.48751831054688e-05,3.95210266113281e-05,3.78466796875e-05,3.08384704589844e-05,4.21638488769531e-05,-9.96047973632813e-06,2.78634643554688e-05,3.3826904296875e-05
0.001192,3.10247802734375e-05,3.779541015625e-05,3.44598388671875e-05,2.77749633789063e-05,3.66288757324219e-05,5.1817626953125e-05,2.9595947265625e-06,4.46461486816406e-05,1.58132934570313e-05
0.0011921,3.31317138671875e-05,3.72087097167969e-05,4.44874572753906e-05,2.68312072753906e-05,6.41773986816406e-05,3.33628845214844e-05,4.515869140625e-05,3.41473388671875e-05,2.655029296875e-05
0.0011922,1.43516540527344e-05,3.58071899414062e-05,5.16244506835938e-05,3.66987609863281e-05,5.46705627441406e-05,5.54631042480469e-05,2.19276428222656e-05,2.72808837890625e-05,5.03224182128906e-05
0.0011923,3.67277526855469e-05,5.14447021484375e-05,8.04109191894531e-05,6.50775146484375e-05,4.51585388183594e-05,7.25474548339844e-05,4.09613037109375e-05,6.27883911132813e-05,6.10186767578125e-05
0.0011924,2.02265930175781e-05,2.34925842285156e-05,5.97689819335937e-05,5.72000122070313e-05,7.17147827148438e-05,5.74435424804687e-05,5.7777099609375e-05,5.57780456542969e-05,5.31138610839844e-05
0.0011925,3.26792907714844e-05,3.81781005859375e-05,4.72653198242187e-05,7.87734985351563e-05,6.78804016113281e-05,5.04489135742188e-05,5.36959838867187e-05,6.65388488769531e-05,8.26278686523437e-05
0.0011926,3.8665771484375e-05,4.88526916503906e-05,5.91902160644531e-05,6.36639404296875e-05,8.26025390625e-05,6.45899963378906e-05,9.24299621582031e-05,6.22038269042969e-05,7.22941589355469e-05
0.0011927,1.99441528320312e-05,3.19485473632812e-05,8.35357666015625e-05,5.08425903320312e-05,9.74583435058594e-05,7.5645751953125e-05,5.34909057617188e-05,7.34022521972656e-05,9.94313049316406e-05
0.0011928,2.1429443359375e-05,4.15213012695312e-05,4.54759216308594e-05,4.83494567871094e-05,7.70054626464844e-05,7.83538818359375e-05,7.71260070800781e-05,9.01992797851562e-05,9.86387634277344e-05
0.0011929,3.32940673828125e-05,1.46611022949219e-05,6.43051147460937e-05,6.05686950683594e-05,9.37596130371094e-05,6.83995056152344e-05,6.11006164550781e-05,9.16899108886719e-05,9.77558898925781e-05
0.001193,4.86595153808594e-05,5.16693115234375e-05,4.13052368164062e-05,8.33680725097656e-05,7.44229125976563e-05,9.74168395996094e-05,5.41285705566406e-05,7.47749328613281e-05,7.05335998535156e-05
0.0011931,2.57049560546875e-06,6.19674682617188e-05,4.90609741210938e-05,6.93666076660156e-05,5.21206665039062e-05,5.05433654785156e-05,4.28105163574219e-05,4.67276000976562e-05,6.88075256347656e-05
0.0011932,1.40884399414063e-05,6.42619323730469e-05,4.01434326171875e-05,5.97137451171875e-05,3.23370361328125e-05,3.70869445800781e-05,3.85763549804688e-05,4.55928039550781e-05,4.30329895019531e-05
0.0011933,4.77203369140625e-06,1.98255920410156e-05,3.32777404785156e-05,2.63780212402344e-05,3.38473510742188e-05,3.79061889648438e-05,-8.29818725585938e-06,1.14909362792969e-05,3.75625610351563e-06
0.0011934,1.91856384277344e-05,1.39817810058594e-05,3.865478515625e-05,3.68110656738281e-05,3.46488952636719e-05,3.16204833984375e-05,-2.50473022460938e-05,-4.90249633789062e-06,-1.68746948242188e-05
0.0011935,6.67562866210938e-05,2.93827819824219e-05,3.24072265625e-05,3.29960632324219e-05,1.68466186523438e-05,-8.07220458984375e-06,9.41940307617188e-06,-2.59707641601563e-05,-3.67344665527344e-05
0.0011936,1.14947509765625e-05,2.83651733398438e-05,3.27056884765625e-06,1.79330444335937e-05,1.06524658203125e-05,-2.20869445800781e-05,-3.61502075195312e-05,-2.43873596191406e-05,-3.43067932128906e-05
0.0011937,3.16639709472656e-05,2.1668701171875e-05,3.54179382324219e-05,2.9061279296875e-05,1.128173828125e-05,-2.51704406738281e-05,-2.8809814453125e-05,-4.69166564941406e-05,-4.687255859375e-05
0.0011938,8.09341430664062e-06,4.36605834960938e-05,2.54869079589844e-05,9.00924682617188e-06,3.08538818359375e-05,1.79046630859375e-05,-2.58969116210937e-05,-5.05012512207031e-05,-1.75120544433594e-05
0.0011939,2.52145385742188e-05,4.05015563964844e-05,3.31533813476563e-05,4.00473022460938e-05,1.286376953125e-05,1.54212951660156e-05,-2.64884948730469e-05,-6.08413696289062e-06,-3.07241821289063e-05
0.001194,4.43446350097656e-05,1.40196228027344e-05,4.52749633789063e-05,4.25010681152344e-05,8.44345092773438e-06,1.3758544921875e-05,4.327392578125e-06,6.12686157226562e-06,-3.234619140625e-05
0.0011941,3.87738037109375e-05,2.19041442871094e-05,5.11038208007812e-05,4.16595458984375e-05,3.56671142578125e-05,1.36817932128906e-05,1.66175842285156e-05,-2.42427062988281e-05,-5.21743774414063e-06
0.0011942,1.45040893554688e-05,3.42381286621094e-05,6.50718688964844e-05,1.47663879394531e-05,2.88485717773438e-05,4.1534423828125e-07,-1.45512390136719e-05,3.125e-06,-9.3157958984375e-06
0.0011943,4.0911865234375e-05,2.02803039550781e-05,4.14347839355469e-05,1.72781372070312e-05,2.40513610839844e-05,1.89335632324219e-05,-1.17300415039062e-05,-2.816162109375e-06,-2.3095703125e-06
0.0011944,2.01734924316406e-05,3.91543579101562e-05,2.51718139648438e-05,1.57855224609375e-05,2.39347839355469e-05,2.38113403320312e-06,-1.12840270996094e-05,-2.53742980957031e-05,-3.880615234375e-05
0.0011945,7.6043701171875e-06,4.76287841796875e-06,2.83383178710937e-05,2.56301879882812e-05,3.41288757324219e-05,9.45938110351562e-06,-1.96522521972656e-05,-6.86843872070312e-06,-4.88331604003906e-05
0.0011946,1.6805419921875e-05,6.68777465820313e-06,2.33409118652344e-05,2.58488464355469e-05,1.08088684082031e-05,4.705810546875e-07,-3.01820373535156e-05,-3.90902709960938e-05,-4.00502014160156e-05
0.0011947,-7.48916625976563e-06,1.18849182128906e-05,5.40504455566406e-05,3.17588806152344e-05,8.30581665039062e-06,2.04742431640625e-05,-8.52767944335937e-06,-1.01043701171875e-06,-2.74948120117188e-05
0.0011948,3.64471435546875e-06,2.03877258300781e-05,3.89828491210938e-05,4.12509155273437e-05,2.44276428222656e-05,8.30764770507812e-06,-1.66525268554687e-05,2.55294799804688e-06,-2.96797180175781e-05
0.0011949,3.00611877441406e-05,1.44790649414063e-05,4.19715881347656e-05,3.80570983886719e-05,1.00718688964844e-05,2.99478149414062e-05,-3.0665283203125e-05,-1.67872619628906e-05,-1.89361572265625e-06
0.001195,2.45889282226562e-05,2.56169128417969e-05,2.23664855957031e-05,3.88156127929688e-05,3.560302734375e-05,2.46226501464844e-05,-4.573974609375e-06,-7.579345703125e-06,4.94277954101562e-06
0.0011951,-3.83071899414062e-06,3.8914794921875e-05,6.25181579589844e-05,2.40144348144531e-05,4.79402160644531e-05,1.31346130371094e-05,1.54367065429688e-05,6.8548583984375e-06,-4.62020874023438e-06
0.0011952,3.68074035644531e-05,2.99134826660156e-05,5.39488220214844e-05,2.69422912597656e-05,1.89549255371094e-05,1.43026733398437e-05,1.28799438476563e-06,3.00521850585938e-06,-1.17622375488281e-05
0.0011953,2.36073303222656e-05,4.78939819335938e-05,3.95953369140625e-05,6.68553161621094e-05,2.86778259277344e-05,2.876708984375e-05,1.36640930175781e-05,1.21530151367188e-05,-4.471435546875e-06
0.0011954,2.27220153808594e-05,5.20683288574219e-05,4.52980041503906e-05,2.05393981933594e-05,4.01701354980469e-05,2.0140380859375e-05,2.24671936035156e-05,8.63754272460937e-06,-4.5159912109375e-06
0.0011955,-5.16616821289062e-06,1.2769775390625e-05,3.68891906738281e-05,2.43313598632813e-05,1.84532165527344e-05,7.93869018554688e-06,-6.25534057617187e-06,-2.32772827148438e-06,-2.15916442871094e-05
0.0011956,1.58059692382813e-05,3.92256164550781e-05,1.70391845703125e-05,3.50785827636719e-05,2.88259887695312e-05,4.97543334960938e-06,-4.77516174316406e-05,-2.0880126953125e-06,-2.27436828613281e-05
0.0011957,1.75187683105469e-05,2.30471801757813e-05,3.11793518066406e-05,2.88780212402344e-05,2.35749816894531e-05,1.32392883300781e-05,-3.57298278808594e-05,-1.70404052734375e-05,-3.8839111328125e-05
0.0011958,2.85871887207031e-05,5.540771484375e-06,3.66270446777344e-05,2.9412841796875e-06,2.02517700195313e-05,1.36701965332031e-05,-3.24664306640625e-05,-2.27420043945313e-05,-5.06179809570313e-06
0.0011959,-1.0455322265625e-05,6.6015625e-06,3.12750244140625e-05,2.70048522949219e-05,2.0235595703125e-05,-2.42782592773438e-06,-2.32882690429688e-05,-5.6756591796875e-06,-1.48020935058594e-05
0.001196,2.57649230957031e-05,3.70040893554688e-06,1.23483276367188e-05,2.96893310546875e-05,3.24241638183594e-05,4.69024658203125e-06,-5.06454467773438e-06,6.03622436523437e-06,7.45986938476563e-06
0.0011961,3.60153198242188e-05,4.23410034179687e-05,2.98904418945312e-05,4.77804565429688e-05,4.28126525878906e-05,1.66990661621094e-05,1.822509765625e-05,1.03306579589844e-05,2.245361328125e-05
0.0011962,1.86021423339844e-05,1.42066955566406e-05,4.23585510253906e-05,2.93620300292969e-05,3.53669738769531e-05,4.51414489746094e-05,2.20404052734375e-05,1.212158203125e-05,1.95881652832031e-05
0.0011963,2.24786376953125e-05,1.5855712890625e-05,4.81761169433594e-05,5.72187805175781e-05,6.44964599609375e-05,3.89187622070313e-05,6.56205749511719e-05,4.38230895996094e-05,4.64761352539063e-05
0.0011964,5.10971069335938e-06,3.54135131835938e-05,4.15138244628906e-05,5.96376037597656e-05,7.01371765136719e-05,4.75273132324219e-05,5.13502502441406e-05,5.40478515625e-05,4.78558349609375e-05
0.0011965,3.15121459960938e-05,4.89291381835938e-05,4.77784729003906e-05,4.98748779296875e-05,7.19610595703125e-05,4.28790283203125e-05,3.19767761230469e-05,5.45658874511719e-05,6.15663146972656e-05
0.0011966,2.17558288574219e-05,4.43412780761719e-05,4.492919921875e-05,5.701171875e-05,3.83892822265625e-05,5.29550170898438e-05,5.55375671386719e-05,3.50906372070313e-05,5.84870910644531e-05
0.0011967,-5.90301513671875e-06,2.78660583496094e-05,5.6485595703125e-05,5.7205810546875e-05,6.04684448242188e-05,6.39717102050781e-05,5.04953002929688e-05,3.24101257324219e-05,2.810302734375e-05
0.0011968,1.2738037109375e-05,2.06086730957031e-05,3.84591674804687e-05,6.97761535644531e-05,8.64581298828125e-05,7.10231018066406e-05,2.826904296875e-05,6.34259033203125e-05,3.69886779785156e-05
0.0011969,3.274169921875e-05,1.52461242675781e-05,7.62167358398438e-05,6.331298828125e-05,7.08248901367188e-05,4.13310241699219e-05,4.89491271972656e-05,4.25956726074219e-05,6.38742065429688e-05
0.001197,3.07527160644531e-05,2.49981689453125e-05,6.560302734375e-05,2.28703308105469e-05,6.34867858886719e-05,6.04034423828125e-05,3.28872680664062e-05,5.69624328613281e-05,4.41044616699219e-05
0.0011971,2.31324768066406e-05,3.39523315429687e-05,4.31007385253906e-05,7.38780212402344e-05,4.71163940429687e-05,5.03720092773438e-05,4.32562255859375e-05,2.02314758300781e-05,4.17657470703125e-05
0.0011972,1.229736328125e-05,5.09597778320313e-05,4.80799865722656e-05,3.50956726074219e-05,3.48478698730469e-05,5.14109802246094e-05,3.1048583984375e-05,5.12496948242188e-05,6.35777282714844e-05
0.0011973,4.95991516113281e-05,3.81466674804687e-05,6.5347900390625e-05,4.7926025390625e-05,6.97776794433594e-05,4.14373779296875e-05,3.03536987304688e-05,4.75796508789062e-05,5.69606018066406e-05
0.0011974,2.83378601074219e-05,4.33659362792969e-05,3.02813720703125e-05,4.17193603515625e-05,2.950439453125e-05,3.85731506347656e-05,3.50740051269531e-05,8.64181518554688e-06,4.31849670410156e-05
0.0011975,7.95562744140625e-06,4.57353210449219e-05,5.4283447265625e-05,6.21339416503906e-05,4.33341979980469e-05,2.436279296875e-05,5.23817443847656e-05,2.90118408203125e-05,1.40359497070313e-05
0.0011976,4.04576110839844e-05,3.39276123046875e-05,4.34770202636719e-05,5.84852600097656e-05,5.69635009765625e-05,4.47239685058594e-05,1.84446716308594e-05,1.44618225097656e-05,-1.07015991210937e-05
0.0011977,8.27529907226562e-06,1.71662902832031e-05,4.46861267089844e-05,2.31278991699219e-05,6.02919006347656e-05,2.22525024414062e-05,5.44998168945312e-06,2.90524291992188e-05,2.00738525390625e-05
0.0011978,2.84169006347656e-05,1.26725769042969e-05,2.60678100585938e-05,4.11787414550781e-05,6.45687866210938e-05,1.06739807128906e-05,-4.853515625e-06,1.78483581542969e-05,2.55976867675781e-05
0.0011979,1.99476623535156e-05,5.76065063476563e-06,5.77090454101563e-05,4.69088745117188e-05,2.79521179199219e-05,2.23310852050781e-05,-4.33639526367187e-06,1.21090698242188e-05,2.44247436523438e-06
0.001198,8.19183349609375e-06,4.41592407226562e-05,3.71479797363281e-05,4.61181640625e-05,1.17713928222656e-05,1.83517456054687e-05,1.80206298828125e-06,-5.84579467773438e-06,-1.48516845703125e-05
0.0011981,1.95565795898438e-05,4.56819152832031e-05,9.69161987304687e-06,2.52488708496094e-05,3.25379943847656e-05,-1.33529663085937e-06,-1.95327758789063e-05,-2.38821411132813e-05,-3.37570190429688e-06
0.0011982,6.856689453125e-06,3.01547241210938e-05,-1.10931396484375e-06,5.24154663085937e-06,1.78256225585938e-05,1.04017639160156e-05,-3.77490234375e-05,-2.10182189941406e-05,-3.41197204589844e-05
0.0011983,2.19284057617188e-06,5.47286987304687e-06,4.48597717285156e-05,2.37611389160156e-05,5.68756103515625e-06,-8.05267333984375e-06,-2.13072204589844e-05,-3.56956481933594e-05,-6.66189575195313e-05
0.0011984,-5.3741455078125e-07,1.2861328125e-05,3.90771484375e-05,1.41069030761719e-05,5.43212890625e-06,-2.15634155273438e-05,-4.65286254882813e-05,-5.37110900878906e-05,-4.99085998535156e-05
0.0011985,2.14413452148438e-05,1.96710205078125e-05,3.63104248046875e-05,1.73127746582031e-05,-2.01104736328125e-05,-2.5032958984375e-05,-3.2027587890625e-05,-4.71549987792969e-05,-4.17243957519531e-05
0.0011986,1.57575988769531e-05,1.61050415039063e-05,2.79240417480469e-05,2.65744018554687e-05,3.900146484375e-07,6.10183715820312e-06,-3.98506164550781e-05,-4.23094177246094e-05,-4.30757141113281e-05
0.0011987,2.67701721191406e-05,4.88555908203125e-06,2.93006896972656e-05,4.67147827148437e-05,1.87606811523438e-05,1.78097534179688e-05,-1.55235290527344e-05,-1.18339538574219e-05,-1.73483276367188e-05
0.0011988,3.31330871582031e-05,5.09794616699219e-05,2.98995971679688e-05,7.43865966796875e-06,4.54122924804688e-05,2.98696899414063e-05,1.22966003417969e-05,1.25666809082031e-05,2.94570922851562e-06
0.0011989,2.47846984863281e-05,1.33798217773438e-05,3.79505920410156e-05,2.99581909179688e-05,7.56568908691406e-05,4.08840942382813e-05,1.60054016113281e-05,2.40249633789063e-05,2.60902404785156e-05
0.001199,1.71559143066406e-05,3.52256774902344e-05,2.95745849609375e-05,4.48512268066406e-05,5.58805847167969e-05,3.36372375488281e-05,2.36622619628906e-05,4.44436645507813e-05,6.2020263671875e-05
0.0011991,5.31570434570313e-06,3.96420288085938e-05,5.19276428222656e-05,5.63322448730469e-05,4.74703979492187e-05,4.97674560546875e-05,2.87904357910156e-05,4.80174255371094e-05,5.55809020996094e-05
0.0011992,1.92672729492188e-06,2.4024658203125e-05,6.49014282226562e-05,6.46243286132812e-05,4.40611267089844e-05,3.63996887207031e-05,3.39117431640625e-05,5.29649353027344e-05,2.00302124023438e-05
0.0011993,2.40882873535156e-05,3.43939208984375e-05,3.63322448730469e-05,6.99751281738281e-05,7.21235656738281e-05,5.42790222167969e-05,4.27745056152344e-05,4.70787048339844e-05,6.48818969726563e-06
0.0011994,1.224853515625e-05,4.36492919921875e-05,4.30580139160156e-05,3.07646179199219e-05,6.5858154296875e-05,5.70195007324219e-05,1.27006530761719e-05,2.83551025390625e-05,9.42214965820312e-06
0.0011995,1.38363647460938e-05,2.51493835449219e-05,5.57231140136719e-05,3.60676574707031e-05,5.318359375e-05,2.48886108398438e-06,1.652587890625e-05,3.741455078125e-06,3.12255859375e-05
0.0011996,2.78205871582031e-05,1.47003173828125e-05,3.34597778320313e-05,3.14814758300781e-05,3.57820129394531e-05,-9.1094970703125e-07,-1.09664916992188e-05,-3.201904296875e-06,-1.41122436523438e-05
0.0011997,3.81135559082031e-05,3.15341186523437e-05,3.35908508300781e-05,2.95870971679687e-05,2.219482421875e-05,1.08270263671875e-05,-7.45223999023437e-06,-7.82135009765625e-06,-1.91668701171875e-05
0.0011998,4.40521240234375e-07,4.61410522460937e-05,4.00192260742188e-05,2.72039794921875e-05,2.906494140625e-05,1.97734069824219e-05,-1.07023620605469e-05,4.0826416015625e-06,-1.78428649902344e-05
0.0011999,1.22390747070313e-06,1.32894897460937e-05,2.05447387695312e-05,2.75224304199219e-05,5.75276184082031e-05,-1.671630859375e-05,-1.68284606933594e-05,-4.95040893554687e-06,-6.9683837890625e-06
0.0012,1.06034851074219e-05,2.54563903808594e-05,4.08198547363281e-05,3.25384521484375e-05,3.90921020507813e-05,1.70199584960938e-05,1.5145263671875e-05,1.30218505859375e-06,5.4315185546875e-06
0.0012001,1.85957336425781e-05,1.202880859375e-05,2.23832702636719e-05,3.0538330078125e-05,2.39739990234375e-05,3.60621643066406e-05,1.18133544921875e-05,-3.07693481445312e-06,-1.48133850097656e-05
0.0012002,1.30905151367188e-05,7.35031127929688e-06,1.38685607910156e-05,2.14169311523438e-05,2.07427978515625e-05,2.97978210449219e-05,-4.1973876953125e-06,-1.64924621582031e-05,-1.02781677246094e-05
0.0012003,3.49223327636719e-05,2.2969970703125e-05,3.60629272460938e-05,2.80238342285156e-05,1.70320129394531e-05,3.10287475585938e-05,1.62637329101563e-05,-7.82012939453125e-07,1.37355041503906e-05
0.0012004,2.1414794921875e-05,2.5068359375e-05,3.29193115234375e-05,2.83021545410156e-05,2.88630676269531e-05,2.58894348144531e-05,-1.12548828125e-05,2.39653015136719e-05,5.90805053710938e-06
0.0012005,4.752197265625e-05,4.67123413085938e-05,3.6932373046875e-05,4.58518981933594e-05,2.82666015625e-05,4.7733154296875e-05,-1.92596435546875e-06,1.10610961914062e-05,4.19921875e-06
0.0012006,1.40861511230469e-05,1.27044677734375e-05,3.95722961425781e-05,4.37611389160156e-05,3.88607788085938e-05,2.97325134277344e-05,-4.31716918945313e-06,9.7601318359375e-06,-2.37248229980469e-05
0.0012007,3.51651000976563e-05,2.67587280273438e-05,5.00910949707031e-05,3.05337524414062e-05,2.94230651855469e-05,1.51953125e-05,2.55035400390625e-05,-3.85986328125e-06,5.16204833984375e-06
0.0012008,1.96710205078125e-05,2.7725830078125e-05,5.78974914550781e-05,3.33033752441406e-05,5.07579040527344e-05,3.24017333984375e-05,9.29519653320312e-06,1.66970825195313e-05,7.97454833984375e-06
0.0012009,2.39088439941406e-05,3.75477600097656e-05,3.01455688476563e-05,7.64897155761719e-05,5.57933044433594e-05,3.89445495605469e-05,5.79681396484375e-06,3.86158752441406e-05,8.76068115234375e-06
0.001201,2.90824890136719e-05,2.71722412109375e-05,3.46907043457031e-05,4.322998046875e-05,6.0404052734375e-05,4.29866027832031e-05,1.1024169921875e-05,1.04388427734375e-05,4.20794677734375e-05
0.0012011,2.09657287597656e-05,3.49055480957031e-05,2.27531433105469e-05,3.69288635253906e-05,2.60183715820313e-05,1.97921752929688e-05,-1.34298706054687e-05,4.10092163085938e-05,1.9918212890625e-05
0.0012012,3.76588439941406e-05,3.59858703613281e-05,4.43431091308594e-05,7.11085510253906e-05,4.38478088378906e-05,3.50373840332031e-05,-1.49746704101563e-05,2.30836486816406e-05,2.19367980957031e-05
